,id,conversation_id,created_at,date,timezone,place,tweet,language,hashtags,cashtags,user_id,user_id_str,username,name,day,hour,link,urls,photos,video,thumbnail,retweet,nlikes,nreplies,nretweets,quote_url,search,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
10,1626350631308107776,1626347533969805312,1676587181000.0,2023-02-16 22:39:41,+0000,,@bucingsungguhan Hmm km blm mandi ya ndutt,in,[],[],1372813746100314119,1372813746100314119,hallowynn_,wynn,4,22,https://twitter.com/hallowynn_/status/1626350631308107776,[],[],0,,False,0,0,0,,blm,,,,,,,"[{'screen_name': 'bucingsungguhan', 'name': 'Mocca & M Family 🐱', 'id': '1415316797339754499'}]",,,,
11,1626350625847128065,1626223944952053761,1676587179000.0,2023-02-16 22:39:39,+0000,,"@ncaipics This all just feels like a symptom of a hugely disaffected (yet unambitious) generation, more than it does about ""trans rights"", or more broadly ""queer culture"".  And they have no shame using this trans girl as a martyr to push their ideology, exactly what people did with GF/BLM.",en,[],[],1518763949453299712,1518763949453299712,st_pax,Pax,4,22,https://twitter.com/st_pax/status/1626350625847128065,[],[],0,,False,0,0,0,,blm,,,,,,,"[{'screen_name': 'ncaipics', 'name': 'Red', 'id': '1501094777894453248'}]",,,,
12,1626350616376414209,1626201472592678913,1676587177000.0,2023-02-16 22:39:37,+0000,,@gemindonuts nah ini blm pernah okkkkkk 💪🏽🫶🏼,in,[],[],75735562,75735562,pitahos,🎀,4,22,https://twitter.com/pitahos/status/1626350616376414209,[],[],0,,False,0,0,0,,blm,,,,,,,"[{'screen_name': 'gemindonuts', 'name': 'with the wind blow', 'id': '68987164'}]",,,,
13,1626350614337708033,1626275663534604291,1676587177000.0,2023-02-16 22:39:37,+0000,,"@Eric_Biggz banned from &gt;schools&lt;*  funny enough, that place being a gun free zone just makes it an easy target, bc none of the victims can really fight back.  &gt;an ideology of hate and violence  so youre just going to pretend antifa and all the violence committed by blm riots didnt happen?",en,[],[],1614280567519936518,1614280567519936518,Joey_is_King917,Joey,4,22,https://twitter.com/Joey_is_King917/status/1626350614337708033,[],[],0,,False,0,0,0,,blm,,,,,,,"[{'screen_name': 'Eric_Biggz', 'name': 'Alien Boy 🛸 👽 👾', 'id': '862813983799160834'}]",,,,
14,1626350607068954624,1626350607068954624,1676587175000.0,2023-02-16 22:39:35,+0000,,Kızılay Başkanı Kerem Kınık Kimmiş peki  *İstanbul Üniversitesi Tıp Fakültesi  *Öğretim Üyesi *Doktor *Doktora alanı da AFET TIBBI *Yeryüzü Doktorları Türkiye Bşk. *IFRC Bşk.Yrd *Kızılhaç ve Kızılay der. Yön.Kur. Üyesi *Acil yardım ve Afet yönetimi Blm.Bşk  https://t.co/f856EeZ0nN,tr,[],[],556302572,556302572,mllyrl,Yengeç 🦀,4,22,https://twitter.com/mllyrl/status/1626350607068954624,[],['https://pbs.twimg.com/media/FpH1QZJWAAI9Yb8.jpg'],1,https://pbs.twimg.com/media/FpH1QZJWAAI9Yb8.jpg,False,0,0,0,,blm,,,,,,,[],,,,
15,1626350600723042304,1626350600723042304,1676587174000.0,2023-02-16 22:39:34,+0000,,They deflect the disrespect when they say that they blame it on the times They blame it on the time.,en,[],[],798841404587786240,798841404587786240,toplinesbot,top lines bot | BLM,4,22,https://twitter.com/toplinesbot/status/1626350600723042304,[],[],0,,False,0,0,0,,blm,,,,,,,[],,,,
16,1626350589868396544,1626215197856915457,1676587171000.0,2023-02-16 22:39:31,+0000,,"@yurayunita Payung teduh sih, dulu bgt pas blm heboh lagu yg Hype istriku2 itu, gua candu bgt sm lagu ""angin pujaan hujan"" nya. Klo yg skrg gataw udah pindah haluan kepop 🤣",in,[],[],1466063172,1466063172,dhikahadiatma,MFH,4,22,https://twitter.com/dhikahadiatma/status/1626350589868396544,[],[],0,,False,0,0,0,,blm,,,,,,,"[{'screen_name': 'yurayunita', 'name': 'Yura Yunita', 'id': '57009530'}]",,,,
17,1626350579957256193,1626350579957256193,1676587169000.0,2023-02-16 22:39:29,+0000,,God is grace &amp; god is bool let’s us thank him for our food,en,[],[],47041728,47041728,KareemJWilliams,Kareem From KAREEM’S WORLD BLM,4,22,https://twitter.com/KareemJWilliams/status/1626350579957256193,[],[],0,,False,0,0,0,,blm,,,,,,,[],,,,
18,1626350569592856579,1625847980036182017,1676587166000.0,2023-02-16 22:39:26,+0000,,@Egg3ggEgg if pokemon just understood how much more charming these designs would be in like any other medium than what they are using,en,[],[],1192782411043659776,1192782411043659776,duckdreas,Sunny BLM!,4,22,https://twitter.com/duckdreas/status/1626350569592856579,[],[],0,,False,0,0,0,,blm,,,,,,,"[{'screen_name': 'Egg3ggEgg', 'name': 'Egg', 'id': '804922404019597312'}]",,,,
19,1626350554762084353,1626252501677920257,1676587163000.0,2023-02-16 22:39:23,+0000,,@sourtan9erine Yg manaaa? Blm pernah liat 😂,in,[],[],934849688880025600,934849688880025600,robindabankk_,Fitz ◢ ◤,4,22,https://twitter.com/robindabankk_/status/1626350554762084353,[],[],0,,False,0,0,0,,blm,,,,,,,"[{'screen_name': 'sourtan9erine', 'name': 're', 'id': '1321763798944944128'}]",,,,
20,1626350542791356417,1626350317758447617,1676587160000.0,2023-02-16 22:39:20,+0000,,Istg if glass onion loses to THAT I'm going to become the joker,en,[],[],1236063560259833856,1236063560259833856,PeepysTheme,✨Lion's Propaganda✨ BLM,4,22,https://twitter.com/PeepysTheme/status/1626350542791356417,[],[],0,,False,0,0,0,,blm,,,,,,,[],,,,
21,1626350540698550275,1626350540698550275,1676587159000.0,2023-02-16 22:39:19,+0000,,pgn resign tp blm dapet kerjaan baru,in,[],[],293482786,293482786,vusyinkk,🌻🌻🌻,4,22,https://twitter.com/vusyinkk/status/1626350540698550275,[],[],0,,False,0,0,0,,blm,,,,,,,[],,,,
22,1626350523367706624,1626168433548345344,1676587155000.0,2023-02-16 22:39:15,+0000,,"@NeomuChuahae @BNI yakhannn, apa emang beberapa alfa stoknya blm dtg 😔😔",in,[],[],1096721620301836288,1096721620301836288,GuRrLlsss,lemon tea,4,22,https://twitter.com/GuRrLlsss/status/1626350523367706624,[],[],0,,False,0,1,0,,blm,,,,,,,"[{'screen_name': 'NeomuChuahae', 'name': '✿ Lea-ngit', 'id': '1288134639018627072'}, {'screen_name': 'BNI', 'name': 'PT Bank Negara Indonesia (Persero) Tbk.', 'id': '62455266'}]",,,,
23,1626350518284042240,1626311174907125761,1676587154000.0,2023-02-16 22:39:14,+0000,,@witti_indi Told a Capricorn friend this and they ain't like it 🤭,en,[],[],1392280426618802182,1392280426618802182,twobunnz,blm,4,22,https://twitter.com/twobunnz/status/1626350518284042240,[],[],0,,False,0,0,0,,blm,,,,,,,"[{'screen_name': 'witti_indi', 'name': 'wayward wench', 'id': '1028758079507259392'}]",,,,
24,1626350505503997952,1626343064208826369,1676587151000.0,2023-02-16 22:39:11,+0000,,@mstoef @ZaidJilani FYI- BLM formed over Treyvon Martin &amp; Michael Brown. Both instances were grossly mischaracterized &amp; included  outright lies as proven by Obama’s DOJ in MB’s case.,en,[],[],2322520004,2322520004,Vwms63,VMW,4,22,https://twitter.com/Vwms63/status/1626350505503997952,[],[],0,,False,0,0,0,,blm,,,,,,,"[{'screen_name': 'mstoef', 'name': 'naturebatslast', 'id': '13406962'}, {'screen_name': 'ZaidJilani', 'name': 'Zaid Jilani', 'id': '66533920'}]",,,,
25,1626350491788787712,1626341788847058945,1676587148000.0,2023-02-16 22:39:08,+0000,,@DungeonMapp Lmao,ht,[],[],16432028,16432028,tomabernathy,okay mr. sunshine! na naa nanananananana blm.,4,22,https://twitter.com/tomabernathy/status/1626350491788787712,[],[],0,,False,0,0,0,,blm,,,,,,,"[{'screen_name': 'DungeonMapp', 'name': 'Derek Proud', 'id': '97991183'}]",,,,
26,1626350490979008512,1626350490979008512,1676587147000.0,2023-02-16 22:39:07,+0000,,"☆The more we allow racism against whites from the left, Marxist BLM &amp; Black Supremist the more of this we will see.  Ohio police probe report Black students assaulted, forced White students to say 'Black Lives Matter'   https://t.co/msQm1ZANuN",en,[],[],1361016882665521158,1361016882665521158,Marke5949,Marke,4,22,https://twitter.com/Marke5949/status/1626350490979008512,['https://www.foxnews.com/us/ohio-police-probe-report-black-students-assaulted-forced-white-students-say-black-lives-matter-playground'],[],0,,False,0,0,0,,blm,,,,,,,[],,,,
27,1626350490815438860,1626033520748679168,1676587147000.0,2023-02-16 22:39:07,+0000,,"@joncoopertweets Jan 6 is all you can talk about, it’s your talking point every time you need attention focus elsewhere— why don’t you talk about the 26 dead and billions in property and business damage caused by Antifa and BLM thugs in riots? Real damage to hard working Americans",en,[],[],2344436269,2344436269,dcolonel88,shotwell,4,22,https://twitter.com/dcolonel88/status/1626350490815438860,[],[],0,,False,0,0,0,,blm,,,,,,,"[{'screen_name': 'joncoopertweets', 'name': 'Jon Cooper', 'id': '27493883'}]",,,,
28,1626350480262844416,1626350480262844416,1676587145000.0,2023-02-16 22:39:05,+0000,,"pagi"" bikin w misuh"" aja , inventory card lo blm jadi tu cell 🙃",in,[],[],1605179403402891265,1605179403402891265,cllalterego,ga jual kocheng,4,22,https://twitter.com/cllalterego/status/1626350480262844416,[],[],0,,False,0,0,0,,blm,,,,,,,[],,,,
29,1626350458976755712,1626350458976755712,1676587140000.0,2023-02-16 22:39:00,+0000,,"the bird flu?! yeah! they tend to do that! you're telling me... a shrimp fried this rice? ""What's upstairs"" STAIRS CANT TALK!! Apartment ""complex""?! i find it quite simple! YOU'RE TELLING ME. A GINGER BRED THIS MAN?! Chefs kiss... do.. do they really? BASED?! BASED ON WHAT ?!",en,[],[],969223729296412677,969223729296412677,JameZbear,anime avatars don't deserve rights | BLM,4,22,https://twitter.com/JameZbear/status/1626350458976755712,[],[],0,,False,0,0,0,,blm,,,,,,,[],,,,
30,1626350453385723905,1626350453385723905,1676587138000.0,2023-02-16 22:38:58,+0000,,"Semalem nonton yt org camping yg lg hujan gataunya ketiduran, blm ada jam 10 padahal.  Trs jam 2 kebangun baru matiin hp😭👍🏻",in,[],[],1396780987103682568,1396780987103682568,subakkjuice,lyn,4,22,https://twitter.com/subakkjuice/status/1626350453385723905,[],[],0,,False,0,0,0,,blm,,,,,,,[],,,,
31,1626350453263851525,1626309885326508032,1676587138000.0,2023-02-16 22:38:58,+0000,,"@ElliottBlackwe3 If you ever get to Detroit, check out this bookstore. You can spend days there   https://t.co/upzOa2zNub",en,[],[],242158998,242158998,alania_mcphee,momma deb || BLM 🏳️‍🌈 🏳️‍⚧️|| she/her,4,22,https://twitter.com/alania_mcphee/status/1626350453263851525,['https://www.johnkingbooksdetroit.com/'],[],0,,False,0,0,0,,blm,,,,,,,"[{'screen_name': 'ElliottBlackwe3', 'name': 'Into The Forest Dark', 'id': '1055604538022023168'}]",,,,
32,1626350431470493696,1626347607713845252,1676587133000.0,2023-02-16 22:38:53,+0000,,@bnuuyes Is it not interchangeable?? I’ve heard agorea and aggro both,en,[],[],749047004987215872,749047004987215872,PurpleBushie,Toy Broken Boy Soldier 🔍 BLM,4,22,https://twitter.com/PurpleBushie/status/1626350431470493696,[],[],0,,False,0,0,0,,blm,,,,,,,"[{'screen_name': 'bnuuyes', 'name': 'the pronouns devil 🐇⚙️', 'id': '1149504922133520386'}]",,,,
33,1626350428068937728,1626327032685821952,1676587132000.0,2023-02-16 22:38:52,+0000,,"@TheSpaceFoxSFW @ZorelTheAzure ""It is such a relief to see me- or at least, a version of me- who can actually use thing so well, so skillfully! Unlike some people I know...""  https://t.co/2UAmkr23qo",en,[],[],718325106,718325106,Acesential,Acesential (BLM),4,22,https://twitter.com/Acesential/status/1626350428068937728,[],['https://pbs.twimg.com/media/FpH0-kDaAAA-NNV.jpg'],1,https://pbs.twimg.com/media/FpH0-kDaAAA-NNV.jpg,False,1,1,0,,blm,,,,,,,"[{'screen_name': 'TheSpaceFoxSFW', 'name': '𝙎𝙥𝙖𝙘𝙚 𝙁𝙤𝙭™ \uea00 CANDY HOURS🖖', 'id': '1164203752292663296'}, {'screen_name': 'ZorelTheAzure', 'name': 'Zorel', 'id': '251435106'}]",,,,
34,1626350390852681730,1626326841555296257,1676587123000.0,2023-02-16 22:38:43,+0000,,@kwok_xian Everyone is different. I dint think everyone should have kids. I always wanted kids- I needed to be a mom. My husband says he would have been happy without kids and I think he would have been but he says is very glad we had them and wouldn’t trade for anything  https://t.co/H1xtB12ejW,en,[],[],780580148357718016,780580148357718016,drtwinmom2,🌎🌊drtwinmom🇺🇦BLM 🌊she/her,4,22,https://twitter.com/drtwinmom2/status/1626350390852681730,[],['https://pbs.twimg.com/media/FpH1DhiXEAQhQ9-.jpg'],1,https://pbs.twimg.com/media/FpH1DhiXEAQhQ9-.jpg,False,0,0,0,,blm,,,,,,,"[{'screen_name': 'kwok_xian', 'name': 'Ed Kwok✨', 'id': '2268034770'}]",,,,
35,1626350388806062081,1626272991704236032,1676587123000.0,2023-02-16 22:38:43,+0000,,@AntonioSabatoJr Antifa and BLM terror groups,in,[],[],259805182,259805182,SuperSeadogs,Burley Rupert,4,22,https://twitter.com/SuperSeadogs/status/1626350388806062081,[],[],0,,False,0,0,0,,blm,,,,,,,"[{'screen_name': 'AntonioSabatoJr', 'name': 'Antonio Sabato Jr', 'id': '1518719815640395777'}]",,,,
36,1626350373345857536,1626350373345857536,1676587119000.0,2023-02-16 22:38:39,+0000,,もうバッテリー10%か〜早いね〜家出た時100%だったのに,ja,[],[],1169662396618510336,1169662396618510336,Adora_BLM,あどら٩( ᐛ )وﾊﾟｧ@皇帝の奴隷,4,22,https://twitter.com/Adora_BLM/status/1626350373345857536,[],[],0,,False,0,0,0,,blm,,,,,,,[],,,,
37,1626350363447099394,1626188733501345792,1676587117000.0,2023-02-16 22:38:37,+0000,,@rkive_archiveee Pretty!!!!,en,[],[],801657817,801657817,KirstiQueTee,AllNewHope⁷🔥⟭⟬𖧵(-)BLM#AAPI,4,22,https://twitter.com/KirstiQueTee/status/1626350363447099394,[],[],0,,False,0,0,0,,blm,,,,,,,"[{'screen_name': 'rkive_archiveee', 'name': 'yalda⁷', 'id': '1539014756358664193'}]",,,,
38,1626350349475893250,1622818687156887552,1676587114000.0,2023-02-16 22:38:34,+0000,,@67Account @plantain_cali80 @BLM_KC @DailyLoud To you… you fail to realize trans woman take medication so they can produce hormones so if she competes it’s literally gonna be the same thing.,en,[],[],1002734414269501442,1002734414269501442,adeolaxaisha,adeola🗡️🇳🇬,4,22,https://twitter.com/adeolaxaisha/status/1626350349475893250,[],[],0,,False,0,0,0,,blm,,,,,,,"[{'screen_name': '67Account', 'name': 'DripDad69', 'id': '1240795829692174336'}, {'screen_name': 'plantain_cali80', 'name': 'Plantain_Cali 🇭🇹', 'id': '3529440854'}, {'screen_name': 'BLM_KC', 'name': 'Black Lives Matter KC', 'id': '1219748687947149313'}, {'screen_name': 'DailyLoud', 'name': 'Daily Loud', 'id': '452540168'}]",,,,
39,1626350347890446336,1626322639248666630,1676587113000.0,2023-02-16 22:38:33,+0000,,@joshcornillon ohhhhh love the bare shoulders!,en,[],[],1223681738,1223681738,kyle_deleted,Kyle | BLM,4,22,https://twitter.com/kyle_deleted/status/1626350347890446336,[],[],0,,False,0,0,0,,blm,,,,,,,"[{'screen_name': 'joshcornillon', 'name': 'Josh !', 'id': '269397619'}]",,,,
40,1626350338721861634,1626350338721861634,1676587111000.0,2023-02-16 22:38:31,+0000,,Maakk tolongg @ima_adhelya  translte in 🥹 nanti akuh traktir mie gacoan. Biapur amuh blm pernah ngerasain mie gacian kek gimana 🥲,in,[],[],854662920562659328,854662920562659328,windnkm,Non sono affari tuoi! (JK) 🙂,4,22,https://twitter.com/windnkm/status/1626350338721861634,[],[],0,,False,0,0,0,https://twitter.com/yippiekoo/status/1616767749929472000,blm,,,,,,,[],,,,
41,1626350317758447617,1626350317758447617,1676587106000.0,2023-02-16 22:38:26,+0000,,How is glass onion losing  https://t.co/lVC3Tmo3ZO,en,[],[],1236063560259833856,1236063560259833856,PeepysTheme,✨Lion's Propaganda✨ BLM,4,22,https://twitter.com/PeepysTheme/status/1626350317758447617,[],['https://pbs.twimg.com/media/FpH0_bnWAAEhCiA.jpg'],1,https://pbs.twimg.com/media/FpH0_bnWAAEhCiA.jpg,False,0,1,0,https://twitter.com/RawAFMovies/status/1626349233535176705,blm,,,,,,,[],,,,
42,1626350289816113152,1626346921848897536,1676587099000.0,2023-02-16 22:38:19,+0000,,@ykilew Go to  https://t.co/vAvIYlryhD to see what's scheduled.,en,[],[],1013815725587386374,1013815725587386374,hadstead,DH ☮ 🌈 🐈 🐕 🌊🇺🇸 🇺🇦 BLM,4,22,https://twitter.com/hadstead/status/1626350289816113152,['http://cspan.org'],[],0,,False,0,0,0,,blm,,,,,,,"[{'screen_name': 'ykilew', 'name': 'banguns', 'id': '185782663'}]",,,,
43,1626350276478222336,1626323562150731782,1676587096000.0,2023-02-16 22:38:16,+0000,,"@Weedtifa666 ""Take over the county"" 😂😂😂😂😂",en,[],[],1593233782999584769,1593233782999584769,BostonianAF,Sissy 💙 🌈 BLM ✈️🛫,4,22,https://twitter.com/BostonianAF/status/1626350276478222336,[],[],0,,False,0,0,0,,blm,,,,,,,"[{'screen_name': 'Weedtifa666', 'name': 'LurkyLoo', 'id': '1599823927446061059'}]",,,,
44,1626350271986122753,1626323368403140609,1676587095000.0,2023-02-16 22:38:15,+0000,,@gfp3 Randy Winegarden should have been taken out when she was joining AL Sharpton and BLM inc. Giving speeches and hating white Republicans!!,en,[],[],1329350542297083906,1329350542297083906,sarmentovince2,Vince Sarmento,4,22,https://twitter.com/sarmentovince2/status/1626350271986122753,[],[],0,,False,0,0,0,,blm,,,,,,,"[{'screen_name': 'gfp3', 'name': 'George  Palmer', 'id': '42788214'}]",,,,
45,1626350249508741121,1626240197573894144,1676587090000.0,2023-02-16 22:38:10,+0000,,@kyledcheney Trump? You mean they don't want to talk to Antifa or BLM since that's who the traitors tried to say attacked the Capitol🤔,en,[],[],3378823587,3378823587,AJ18018,AJ,4,22,https://twitter.com/AJ18018/status/1626350249508741121,[],[],0,,False,0,0,0,,blm,,,,,,,"[{'screen_name': 'kyledcheney', 'name': 'Kyle Cheney', 'id': '23578274'}]",,,,
46,1626350239920852992,1626350239920852992,1676587087000.0,2023-02-16 22:38:07,+0000,,"Waktu kecil pernah juga nih, baju pada ngegantung di pintu, kerjaan anak kecil ngapain sih kalo ga ada kerjaan ya nonton tv kan? Toh cari nafkah aja blm bisa. Gw di katain gini dong “deuh meni ngeunah baju siga artis gonta ganti wae”",in,[],[],838370291818487812,838370291818487812,sengattawonn,ratu lebah,4,22,https://twitter.com/sengattawonn/status/1626350239920852992,[],[],0,,False,0,0,0,,blm,,,,,,,[],,,,
47,1626350230173097991,1626314590664675328,1676587085000.0,2023-02-16 22:38:05,+0000,,@isntthor BLM,und,[],[],1366858662535454734,1366858662535454734,bluesdriveinc,brain crumbs 💫,4,22,https://twitter.com/bluesdriveinc/status/1626350230173097991,[],[],0,,False,0,0,0,,blm,,,,,,,"[{'screen_name': 'isntthor', 'name': 'fov', 'id': '968547061053476864'}]",,,,
48,1626350218206740480,1626348625163845637,1676587082000.0,2023-02-16 22:38:02,+0000,,@WolfTitanShoGun Me next! 🤤,en,[],[],4853318740,4853318740,Phantom_Kween16,Matt BLM,4,22,https://twitter.com/Phantom_Kween16/status/1626350218206740480,[],[],0,,False,0,0,0,,blm,,,,,,,"[{'screen_name': 'WolfTitanShoGun', 'name': 'WolfTitanXShoGun FreakZilla nyc/22-26/LA-3/2-10', 'id': '1490948713623261184'}]",,,,
49,1626350204332163072,1626239778705514498,1676587079000.0,2023-02-16 22:37:59,+0000,,@convomfs P @xyoungandrich,und,[],[],1428576034853556227,1428576034853556227,Indrayu35457712,"in.yus cek pin, udh bnr, tp blm bli 🥚, lg krj 🍍",4,22,https://twitter.com/Indrayu35457712/status/1626350204332163072,[],[],0,,False,0,0,0,,blm,,,,,,,"[{'screen_name': 'convomfs', 'name': 'convomfs', 'id': '1284061445148209154'}]",,,,
50,1626350182484037632,1626347565498130432,1676587074000.0,2023-02-16 22:37:54,+0000,,@Edulo07 1 and 3 &gt; 2 and 4  It looks SO much better on wavy hairstyles,en,[],[],819309425093537793,819309425093537793,yaboittash,Bondforged Ttash @ BLM 🐝,4,22,https://twitter.com/yaboittash/status/1626350182484037632,[],[],0,,False,1,1,0,,blm,,,,,,,"[{'screen_name': 'Edulo07', 'name': 'Edulo 7.0', 'id': '1490707486072004611'}]",,,,
51,1626350157783764993,1625987181134184448,1676587068000.0,2023-02-16 22:37:48,+0000,,@SamSeder #Buttigieg #KlausSchwab #blackculture #culture #America #blm #hatecrime #hatespeech #BlackHistoryMonth #BlackLivesMatter #ReparationsNow  #blackpride #POC #racism  #realblkpplfighteveryone #blackgirlmagic #BLACKQUEEN #racism #BlackSupremecy #whiteracism  https://t.co/CALH6JnuTc,qme,"['buttigieg', 'klausschwab', 'blackculture', 'culture', 'america', 'blm', 'hatecrime', 'hatespeech', 'blackhistorymonth', 'blacklivesmatter', 'reparationsnow', 'blackpride', 'poc', 'racism', 'realblkpplfighteveryone', 'blackgirlmagic', 'blackqueen', 'racism', 'blacksupremecy', 'whiteracism']",[],1597372995059654656,1597372995059654656,Moyokhally,JFK susay,4,22,https://twitter.com/Moyokhally/status/1626350157783764993,[],['https://pbs.twimg.com/media/FpH00DZaEAEtRg0.png'],1,https://pbs.twimg.com/media/FpH00DZaEAEtRg0.png,False,0,0,1,,blm,,,,,,,"[{'screen_name': 'SamSeder', 'name': 'Sam Seder', 'id': '15473574'}]",,,,
